;PlayerName;Name;Position;Age;Min;Goals;GoalsPer90;Asists;AsistsPer90;GoalAstPer90;Played90s;SCA;SCA90;ShootPass;ShootDrib;GCA;GCA90;AssistPass;AssistDrib;CompletedPasses;PassCompRatio;TotDistPass;ProgDistPass;Crosses;PenaltyWon;AerialWonRate;ShootOnTarget;ShootPer90;GoalPerShoot;TacklesWon;TklDribbling;Blocks;SuccPressRatio;MatchPlayed;PointPerMatch;TouchPenArea;SuccDrib;DribLegs;PlayerType;Value;Value2;NetValue;logValue
1293;Stefano Sturaro;Stefano Sturaro;MF;26.0;1252;1;0.07;2;0.14;0.22;13.9;28.0;2.01;15.0;2.0;4.0;0.29;2.0;0.0;366.0;73.5;6949.0;2030.0;19;2.0;40.7;6;1.29;0.06;26;9.0;27.0;30.2;16;1.31;29.0;16.0;0.0;Midfielder;6.0;M;6.0;1.791759469228055
1294;Stefanos Kapino;Stefanos Kapino;GK;25.0;90;0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;73.5;855.0;546.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;Goalkeeper;1.0;M;1.0;0.0
1295;Stephy Mavididi;Stephy Mavididi;FW;21.0;1391;5;0.32;1;0.06;0.39;15.5;25.0;1.62;18.0;6.0;1.0;0.06;1.0;0.0;293.0;81.8;4064.0;929.0;11;0.0;21.2;11;1.68;0.19;14;8.0;19.0;29.3;24;1.13;55.0;39.0;2.0;Forward;3.0;M;3.0;1.0986122886681098
1296;Steven Alzate;Steven Alzate;MF;20.0;1188;0;0.0;0;0.0;0.0;13.2;30.0;2.27;22.0;5.0;1.0;0.08;0.0;0.0;564.0;84.9;8968.0;2602.0;11;0.0;56.0;3;0.98;0.0;23;10.0;26.0;32.8;19;1.11;44.0;33.0;4.0;Midfielder;10.0;M;10.0;2.302585092994046
1297;Steven Bergwijn;Steven Bergwijn;FW;21.0;704;3;0.38;1;0.13;0.51;7.8;26.0;3.32;22.0;2.0;1.0;0.13;1.0;0.0;225.0;86.9;3150.0;545.0;9;1.0;42.9;4;1.15;0.33;4;2.0;11.0;29.1;14;1.79;27.0;10.0;0.0;Forward;30.0;M;30.0;3.4011973816621555
1298;Steven Skrzybski;Steven Skrzybski;FW;26.0;530;1;0.17;2;0.34;0.51;5.9;13.0;2.21;8.0;2.0;2.0;0.34;2.0;0.0;84.0;65.1;1243.0;349.0;7;0.0;7.1;1;2.38;0.07;3;3.0;13.0;32.9;11;0.64;18.0;7.0;0.0;Forward;2.0;M;2.0;0.6931471805599453
1299;Steven Zuber;Steven Zuber;DF;27.0;749;2;0.24;0;0.0;0.24;8.3;11.0;1.32;10.0;1.0;0.0;0.0;0.0;0.0;350.0;81.8;6328.0;2043.0;11;0.0;33.3;3;1.08;0.22;6;8.0;11.0;36.0;14;1.5;18.0;11.0;0.0;Defender;4.0;M;4.0;1.3862943611198906
1300;Stuart Armstrong;Stuart Armstrong;MF;27.0;1715;5;0.26;3;0.16;0.42;19.1;50.0;2.62;37.0;4.0;9.0;0.47;5.0;1.0;466.0;76.1;7275.0;2375.0;14;0.0;25.6;19;2.41;0.11;25;13.0;24.0;31.6;30;1.5;49.0;31.0;2.0;Midfielder;20.0;M;20.0;2.995732273553991
1301;Stéphane Bahoken;Stéphane Bahoken;FW;27.0;907;4;0.4;0;0.0;0.4;10.1;21.0;2.08;16.0;0.0;3.0;0.3;2.0;0.0;150.0;73.5;2245.0;323.0;15;0.0;21.7;9;1.98;0.15;4;0.0;4.0;19.0;20;1.55;54.0;3.0;0.0;Forward;5.0;M;5.0;1.6094379124341003
1302;Stéphane Ruffier;Stéphane Ruffier;GK;32.0;1980;0;0.0;0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;407.0;66.0;12847.0;8633.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;100.0;22;1.0;0.0;0.0;0.0;Goalkeeper;2.0;M;2.0;0.6931471805599453
1303;Suat Serdar;Suat Serdar;MF;22.0;1599;7;0.39;0;0.0;0.39;17.8;33.0;1.86;23.0;5.0;3.0;0.17;3.0;0.0;386.0;77.5;7356.0;1735.0;2;0.0;50.0;15;2.08;0.19;46;16.0;38.0;31.7;20;1.65;34.0;46.0;2.0;Midfielder;6.0;M;6.0;1.791759469228055
1304;Suso;Suso;FW;25.0;2144;2;0.09;3;0.12;0.215;23.8;108.0;4.4;77.0;12.0;9.0;0.395;6.0;2.0;874.0;76.15;16369.0;4717.0;95;0.0;31.25;19;1.83;0.05;16;8.0;15.0;26.55;33;1.595;56.0;52.0;4.0;Forward;30.0;M;30.0;3.4011973816621555
1305;Sven Bender;Sven Bender;DF;30.0;2726;2;0.07;1;0.03;0.1;30.3;13.0;0.43;11.0;0.0;2.0;0.07;2.0;0.0;2318.0;92.8;49836.0;12098.0;1;0.0;67.2;4;0.59;0.11;44;27.0;60.0;40.8;33;1.91;30.0;5.0;1.0;Defender;5.0;M;5.0;1.6094379124341003
1306;Sébastien Corchia;Sébastien Corchia;DF;28.0;269;0;0.0;0;0.0;0.0;3.0;11.0;3.68;6.0;1.0;0.0;0.0;0.0;0.0;149.0;80.1;2694.0;969.0;9;0.0;0.0;1;1.0;0.0;0;1.0;12.0;29.4;3;0.33;4.0;6.0;0.0;Defender;5.0;M;5.0;1.6094379124341003
1307;Sébastien Haller;Sébastien Haller;FW;25.0;2266;7;0.28;1;0.04;0.32;25.2;52.0;2.07;42.0;1.0;7.0;0.28;3.0;0.0;522.0;68.1;7370.0;1480.0;8;1.0;50.6;27;2.18;0.13;17;3.0;34.0;22.1;32;1.06;122.0;24.0;2.0;Forward;10.0;M;10.0;2.302585092994046
1308;Tachi;Tachi;DF;21.0;238;0;0.0;0;0.0;0.0;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;72.9;1022.0;402.0;0;0.0;22.2;0;0.0;0.0;1;1.0;9.0;25.0;6;1.33;0.0;0.0;0.0;Defender;2.0;M;2.0;0.6931471805599453
1309;Tahith Chong;Tahith Chong;FW;19.0;37;0;0.0;0;0.0;0.0;0.4;2.0;4.86;2.0;0.0;0.0;0.0;0.0;0.0;9.0;64.3;136.0;36.0;0;0.0;0.0;0;2.43;0.0;0;0.0;0.0;26.7;3;2.0;2.0;1.0;0.0;Forward;9.0;M;9.0;2.1972245773362196
1310;Taiwo Awoniyi;Taiwo Awoniyi;FW;21.0;483;1;0.19;0;0.0;0.19;5.4;12.0;2.24;10.0;2.0;0.0;0.0;0.0;0.0;74.0;72.5;1205.0;345.0;9;0.0;33.3;3;2.42;0.08;2;2.0;7.0;29.1;12;0.67;34.0;10.0;0.0;Forward;5.0;M;5.0;1.6094379124341003
1311;Takashi Inui;Takashi Inui;MF;31.0;1960;2;0.09;3;0.14;0.23;21.8;45.0;2.07;35.0;5.0;4.0;0.18;3.0;0.0;436.0;73.8;6951.0;1449.0;50;1.0;34.1;11;1.74;0.05;17;11.0;33.0;24.5;29;1.17;70.0;18.0;3.0;Midfielder;7.0;M;7.0;1.9459101490553132
1312;Takefusa Kubo;Takefusa Kubo;MF;18.0;2312;4;0.16;4;0.16;0.31;25.7;91.0;3.54;58.0;12.0;18.0;0.7;12.0;2.0;539.0;70.5;8493.0;2565.0;57;2.0;26.5;25;2.1;0.07;25;16.0;32.0;25.6;35;0.83;103.0;72.0;2.0;Midfielder;7.0;M;7.0;1.9459101490553132
1313;Takehiro Tomiyasu;Takehiro Tomiyasu;DF;20.0;2528;1;0.04;3;0.11;0.14;28.1;37.0;1.32;30.0;2.0;5.0;0.18;4.0;1.0;1367.0;83.2;24691.0;10129.0;25;0.0;51.0;3;0.61;0.06;28;24.0;65.0;30.5;29;1.28;29.0;30.0;2.0;Defender;6.0;M;6.0;1.791759469228055
1314;Takumi Minamino;Takumi Minamino;FW;24.0;249;0;0.0;0;0.0;0.0;2.8;3.0;1.08;2.0;0.0;0.0;0.0;0.0;0.0;98.0;88.3;1465.0;186.0;4;0.0;50.0;2;3.25;0.0;3;1.0;3.0;31.7;10;1.9;20.0;4.0;0.0;Forward;30.0;M;30.0;3.4011973816621555
1315;Tammy Abraham;Tammy Abraham;FW;21.0;2215;15;0.61;3;0.12;0.73;24.6;50.0;2.03;33.0;6.0;10.0;0.41;4.0;3.0;288.0;69.9;4213.0;811.0;10;1.0;37.9;35;3.58;0.17;10;4.0;23.0;30.2;34;1.82;165.0;21.0;0.0;Forward;40.0;M;40.0;3.6888794541139363
1316;Tanguy Ndombele;Tanguy Ndombele;MF;22.0;1009;2;0.18;2;0.18;0.36;11.2;28.0;2.5;25.0;0.0;2.0;0.18;2.0;0.0;532.0;84.6;9408.0;2731.0;7;0.0;41.7;4;0.8;0.22;19;10.0;27.0;24.8;21;1.05;26.0;36.0;2.0;Midfielder;40.0;M;40.0;3.6888794541139363
1317;Tariq Lamptey;Tariq Lamptey;DF;18.0;620;0;0.0;1;0.075;0.075;6.9;11.0;2.17;7.0;1.0;2.0;0.155;1.0;0.0;185.0;79.65;3140.0;922.0;13;0.0;16.65;0;0.155;0.0;3;2.0;13.0;59.35;9;2.065;12.0;23.0;1.0;Defender;30.0;M;30.0;3.4011973816621555
1318;Theo Hernández;Theo Hernández;DF;21.0;2817;6;0.19;3;0.1;0.29;31.3;93.0;2.97;68.0;5.0;9.0;0.29;7.0;0.0;1684.0;83.4;28699.0;9321.0;74;1.0;66.7;17;1.57;0.12;48;27.0;66.0;33.8;33;1.79;95.0;59.0;6.0;Defender;30.0;M;30.0;3.4011973816621555
1319;Theo Walcott;Theo Walcott;MF;30.0;1287;2;0.14;3;0.21;0.35;14.3;32.0;2.24;24.0;3.0;4.0;0.28;3.0;0.0;266.0;65.7;4309.0;1263.0;40;0.0;28.0;10;1.96;0.07;8;5.0;18.0;23.8;25;1.4;77.0;21.0;2.0;Midfielder;10.0;M;10.0;2.302585092994046
1320;Theodor Gebre Selassie;Theodor Gebre Selassie;DF;32.0;2427;2;0.07;2;0.07;0.15;27.0;33.0;1.22;27.0;0.0;4.0;0.15;3.0;0.0;1118.0;83.6;19319.0;7571.0;32;1.0;59.2;3;0.41;0.18;30;19.0;50.0;33.2;28;1.0;44.0;7.0;0.0;Defender;1.0;M;1.0;0.0
1321;Thiago Mendes;Thiago Mendes;MF;27.0;1812;0;0.0;6;0.3;0.3;20.1;42.0;2.09;35.0;0.0;8.0;0.4;8.0;0.0;1036.0;86.4;20199.0;4947.0;6;0.0;73.9;3;1.29;0.0;31;15.0;34.0;27.0;22;1.36;11.0;15.0;0.0;Midfielder;7.0;M;7.0;1.9459101490553132
1322;Thiago Silva;Thiago Silva;DF;34.0;1571;0;0.0;0;0.0;0.0;17.5;14.0;0.8;13.0;0.0;2.0;0.11;2.0;0.0;1440.0;95.9;30319.0;9937.0;0;0.0;60.8;2;0.34;0.0;21;13.0;27.0;45.1;21;2.67;8.0;3.0;0.0;Defender;5.0;M;5.0;1.6094379124341003
1323;Thibaut Vargas;Thibaut Vargas;DF;19.0;151;0;0.0;0;0.0;0.0;1.7;4.0;2.38;4.0;0.0;1.0;0.6;1.0;0.0;46.0;70.8;875.0;236.0;6;0.0;0.0;0;0.0;0.0;0;1.0;2.0;18.2;3;2.0;2.0;1.0;0.0;Defender;200.0;K;0.2;-1.6094379124341003
1324;Thierry Ambrose;Thierry Ambrose;FW;22.0;548;0;0.0;0;0.0;0.0;6.1;23.0;3.78;17.0;4.0;0.0;0.0;0.0;0.0;140.0;72.5;2513.0;752.0;12;0.0;53.8;4;3.78;0.0;5;1.0;5.0;30.3;18;1.06;34.0;24.0;1.0;Forward;1.0;M;1.0;0.0
1325;Thierry Correia;Thierry Correia;DF;20.0;259;0;0.0;0;0.0;0.0;2.9;4.0;1.39;2.0;0.0;1.0;0.35;0.0;0.0;107.0;79.9;2069.0;892.0;3;0.0;0.0;0;0.35;0.0;5;1.0;6.0;46.9;4;1.0;0.0;1.0;0.0;Defender;4.0;M;4.0;1.3862943611198906
1326;Thilo Kehrer;Thilo Kehrer;DF;22.0;480;1;0.19;0;0.0;0.19;5.3;6.0;1.13;6.0;0.0;1.0;0.19;1.0;0.0;376.0;93.5;6697.0;1550.0;3;0.0;54.5;3;0.75;0.25;6;3.0;3.0;30.2;7;3.0;5.0;0.0;0.0;Defender;9.0;M;9.0;2.1972245773362196
1327;Thomas Basila;Thomas Basila;DF;20.0;415;0;0.0;0;0.0;0.0;4.6;1.0;0.22;1.0;0.0;0.0;0.0;0.0;0.0;208.0;83.5;4086.0;1411.0;3;0.0;50.0;0;0.22;0.0;1;4.0;3.0;42.9;7;0.57;3.0;1.0;0.0;Defender;1.0;M;1.0;0.0
1328;Thomas Delaine;Thomas Delaine;DF;27.0;1254;0;0.0;0;0.0;0.0;13.9;22.0;1.58;16.0;4.0;0.0;0.0;0.0;0.0;468.0;69.1;7868.0;3182.0;49;0.0;15.8;4;0.5;0.0;14;9.0;28.0;23.5;16;1.0;22.0;18.0;2.0;Defender;2.0;M;2.0;0.6931471805599453
1329;Thomas Delaney;Thomas Delaney;MF;27.0;830;0;0.0;0;0.0;0.0;9.2;9.0;0.98;8.0;0.0;2.0;0.22;2.0;0.0;506.0;86.3;9520.0;1767.0;1;0.0;61.1;0;0.33;0.0;16;6.0;16.0;32.3;11;1.91;9.0;4.0;1.0;Midfielder;20.0;M;20.0;2.995732273553991
1330;Thomas Foket;Thomas Foket;DF;24.0;2430;0;0.0;1;0.04;0.04;27.0;44.0;1.63;37.0;1.0;3.0;0.11;3.0;0.0;1054.0;80.6;19557.0;6427.0;45;0.0;40.7;1;0.3;0.0;36;24.0;37.0;34.3;27;1.52;29.0;15.0;0.0;Defender;3.0;M;3.0;1.0986122886681098
1331;Thomas Mangani;Thomas Mangani;MF;32.0;1871;2;0.1;2;0.1;0.19;20.8;78.0;3.75;50.0;3.0;2.0;0.1;1.0;0.0;1073.0;78.6;19695.0;7316.0;47;0.0;40.0;6;1.44;0.07;23;13.0;29.0;24.5;24;1.25;35.0;23.0;1.0;Midfielder;2.0;M;2.0;0.6931471805599453
1332;Thomas Meunier;Thomas Meunier;DF;27.0;1242;0;0.0;1;0.07;0.07;13.8;25.0;1.81;25.0;0.0;3.0;0.22;3.0;0.0;772.0;83.5;14310.0;3483.0;50;0.0;51.9;2;0.29;0.0;16;15.0;30.0;31.2;16;2.5;36.0;9.0;2.0;Defender;10.0;M;10.0;2.302585092994046
1333;Thomas Monconduit;Thomas Monconduit;MF;28.0;1364;0;0.0;0;0.0;0.0;15.2;15.0;0.99;7.0;1.0;0.0;0.0;0.0;0.0;546.0;77.0;11118.0;3669.0;12;0.0;59.0;2;0.73;0.0;14;8.0;16.0;24.8;19;0.53;9.0;11.0;0.0;Midfielder;2.0;M;2.0;0.6931471805599453
1334;Thomas Partey;Thomas Partey;MF;26.0;2549;3;0.11;0;0.0;0.11;28.3;50.0;1.77;37.0;6.0;9.0;0.32;5.0;2.0;1414.0;83.0;26582.0;8532.0;7;0.0;65.6;8;1.09;0.1;45;26.0;56.0;31.0;35;1.94;15.0;47.0;2.0;Midfielder;50.0;M;50.0;3.912023005428146
1335;Thomas Strakosha;Thomas Strakosha;GK;24.0;3420;0;0.0;0;0.0;0.0;38.0;7.0;0.18;6.0;0.0;1.0;0.03;1.0;0.0;953.0;77.9;24548.0;15761.0;0;0.0;0.0;0;0.0;0.0;0;0.0;2.0;0.0;38;2.05;0.0;1.0;0.0;Goalkeeper;10.0;M;10.0;2.302585092994046
1336;Tiago Djaló;Tiago Djaló;DF;19.0;661;0;0.0;0;0.0;0.0;7.3;3.0;0.41;2.0;0.0;0.0;0.0;0.0;0.0;380.0;88.0;8295.0;2347.0;1;0.0;55.6;0;0.0;0.0;8;5.0;8.0;38.5;8;1.13;1.0;1.0;0.0;Defender;800.0;K;0.8;-0.2231435513142097
1337;Timo Horn;Timo Horn;GK;26.0;3060;0;0.0;0;0.0;0.0;34.0;3.0;0.09;2.0;0.0;1.0;0.03;1.0;0.0;867.0;72.9;29556.0;19782.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;12.5;34;1.06;0.0;0.0;0.0;Goalkeeper;6.0;M;6.0;1.791759469228055
1338;Timo Werner;Timo Werner;FW;23.0;2795;28;0.9;8;0.26;1.16;31.1;117.0;3.77;83.0;18.0;19.0;0.61;12.0;5.0;764.0;71.7;11688.0;2886.0;84;1.0;24.3;59;3.77;0.21;11;3.0;17.0;24.6;34;1.94;266.0;66.0;4.0;Forward;60.0;M;60.0;4.0943445622221
1339;Timothy Castagne;Timothy Castagne;DF;23.0;1769;1;0.05;2;0.1;0.15;19.7;45.0;2.29;38.0;1.0;7.0;0.36;5.0;0.0;952.0;84.0;14491.0;5037.0;52;1.0;57.9;4;0.86;0.06;23;18.0;49.0;28.9;27;2.04;53.0;14.0;1.0;Defender;30.0;M;30.0;3.4011973816621555
1340;Timothy Chandler;Timothy Chandler;DF;29.0;1220;5;0.37;1;0.07;0.44;13.6;23.0;1.7;15.0;1.0;3.0;0.22;1.0;1.0;290.0;62.8;5690.0;2696.0;47;0.0;58.3;8;1.4;0.26;10;7.0;22.0;26.2;22;1.14;34.0;4.0;0.0;Defender;3.0;M;3.0;1.0986122886681098
1341;Timothy Weah;Timothy Weah;MF;19.0;85;0;0.0;0;0.0;0.0;0.9;2.0;2.12;1.0;1.0;0.0;0.0;0.0;0.0;21.0;67.7;306.0;34.0;0;0.0;50.0;0;1.06;0.0;1;0.0;0.0;43.8;3;1.0;1.0;4.0;1.0;Midfielder;4.0;M;4.0;1.3862943611198906
1342;Timothée Kolodziejczak;Timothée Kolodziejczak;DF;27.0;1305;0;0.0;0;0.0;0.0;14.5;13.0;0.9;12.0;0.0;1.0;0.07;0.0;0.0;563.0;78.1;10944.0;4152.0;22;0.0;61.0;1;0.21;0.0;12;9.0;26.0;31.0;15;1.27;10.0;4.0;0.0;Defender;5.0;M;5.0;1.6094379124341003
1343;Tin Jedvaj;Tin Jedvaj;DF;23.0;2638;2;0.07;0;0.0;0.07;29.3;17.0;0.58;10.0;0.0;1.0;0.03;1.0;0.0;854.0;76.5;19176.0;6383.0;8;0.0;54.5;5;0.44;0.15;29;23.0;67.0;28.5;31;1.13;17.0;6.0;1.0;Defender;4.0;M;4.0;1.3862943611198906
1344;Tobias Strobl;Tobias Strobl;MF;29.0;615;0;0.0;0;0.0;0.0;6.8;6.0;0.88;5.0;0.0;1.0;0.15;0.0;0.0;347.0;88.1;7051.0;2330.0;0;0.0;52.9;0;0.15;0.0;14;4.0;10.0;31.5;10;1.6;1.0;5.0;0.0;Midfielder;4.0;M;4.0;1.3862943611198906
1345;Toby Alderweireld;Toby Alderweireld;DF;30.0;2957;2;0.06;2;0.06;0.12;32.9;21.0;0.64;18.0;0.0;3.0;0.09;2.0;0.0;1567.0;82.7;37304.0;9766.0;8;0.0;58.5;5;0.49;0.13;24;14.0;69.0;32.2;33;1.64;22.0;0.0;0.0;Defender;20.0;M;20.0;2.995732273553991
1346;Tom Davies;Tom Davies;MF;21.0;2027;1;0.04;0;0.0;0.04;22.5;24.0;1.07;17.0;2.0;0.0;0.0;0.0;0.0;681.0;78.3;13271.0;4037.0;4;0.0;52.3;5;0.75;0.06;18;8.0;34.0;23.3;30;1.33;23.0;21.0;0.0;Midfielder;10.0;M;10.0;2.302585092994046
1347;Tom Heaton;Tom Heaton;GK;33.0;1794;0;0.0;0;0.0;0.0;19.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;350.0;57.0;12850.0;9473.0;0;0.0;100.0;0;0.0;0.0;0;0.0;0.0;0.0;20;1.05;0.0;0.0;0.0;Goalkeeper;10.0;M;10.0;2.302585092994046
1348;Tommaso Augello;Tommaso Augello;DF;24.0;1135;0;0.0;2;0.16;0.16;12.6;40.0;3.17;35.0;2.0;3.0;0.24;3.0;0.0;635.0;77.0;10865.0;4894.0;65;0.0;75.0;0;0.0;0.0;13;5.0;19.0;17.5;17;1.18;3.0;21.0;0.0;Defender;4.0;M;4.0;1.3862943611198906
1349;Tomás Rincón;Tomás Rincón;MF;31.0;2702;1;0.03;3;0.1;0.13;30.0;49.0;1.63;41.0;0.0;4.0;0.13;3.0;0.0;1071.0;82.2;21416.0;5768.0;23;0.0;67.0;7;0.6;0.06;35;27.0;36.0;26.5;32;1.16;25.0;37.0;0.0;Midfielder;4.0;M;4.0;1.3862943611198906
1350;Toni Lato;Toni Lato;DF;21.0;470;1;0.19;0;0.0;0.19;5.2;7.0;1.34;7.0;0.0;1.0;0.19;1.0;0.0;168.0;65.6;2874.0;1175.0;12;0.0;30.0;2;0.77;0.25;12;5.0;13.0;28.8;8;1.63;6.0;10.0;0.0;Defender;4.0;M;4.0;1.3862943611198906
1351;Toni Villa;Toni Villa;MF;24.0;1354;0;0.0;1;0.07;0.07;15.0;31.0;2.06;22.0;5.0;3.0;0.2;2.0;1.0;331.0;71.0;6088.0;1922.0;23;0.0;31.6;6;1.26;0.0;21;6.0;24.0;26.2;23;1.22;41.0;40.0;3.0;Midfielder;4.0;M;4.0;1.3862943611198906
1352;Tony Jantschke;Tony Jantschke;DF;29.0;1012;0;0.0;0;0.0;0.0;11.2;12.0;1.07;12.0;0.0;0.0;0.0;0.0;0.0;538.0;83.3;11907.0;4543.0;5;0.0;48.1;0;0.36;0.0;16;16.0;31.0;35.7;17;2.06;9.0;1.0;0.0;Defender;2.0;M;2.0;0.6931471805599453
1353;Toño;Toño;DF;29.0;1589;0;0.0;2;0.11;0.11;17.7;36.0;2.04;30.0;1.0;4.0;0.23;3.0;0.0;738.0;80.7;12864.0;5221.0;43;0.0;45.5;0;0.17;0.0;13;13.0;39.0;30.3;20;1.05;20.0;27.0;3.0;Defender;5.0;M;5.0;1.6094379124341003
1354;Trent Alexander-Arnold;Trent Alexander-Arnold;DF;20.0;3175;4;0.11;13;0.37;0.48;35.3;152.0;4.31;91.0;3.0;24.0;0.68;14.0;0.0;2254.0;71.6;49838.0;19993.0;183;0.0;30.4;13;1.25;0.09;25;34.0;53.0;32.0;38;2.61;63.0;26.0;4.0;Defender;60.0;M;60.0;4.0943445622221
1355;Tyler Adams;Tyler Adams;DF;20.0;953;0;0.0;0;0.0;0.0;10.6;18.0;1.7;14.0;0.0;2.0;0.19;1.0;0.0;595.0;85.1;9793.0;2653.0;9;0.0;38.5;1;0.66;0.0;12;9.0;22.0;30.9;14;1.71;13.0;6.0;0.0;Defender;5.0;M;5.0;1.6094379124341003
1356;Tyrone Mings;Tyrone Mings;DF;26.0;2902;2;0.06;2;0.06;0.12;32.2;13.0;0.4;12.0;0.0;2.0;0.06;2.0;0.0;1055.0;79.1;26161.0;8291.0;6;0.0;62.3;4;0.28;0.22;17;10.0;72.0;41.3;33;0.97;24.0;11.0;0.0;Defender;20.0;M;20.0;2.995732273553991
1357;Téji Savanier;Téji Savanier;MF;27.0;1524;6;0.35;2;0.12;0.47;16.9;57.0;3.37;28.0;3.0;6.0;0.35;3.0;0.0;686.0;74.8;15466.0;4705.0;31;0.0;58.5;7;1.71;0.14;37;30.0;16.0;29.6;19;1.37;9.0;28.0;1.0;Midfielder;10.0;M;10.0;2.302585092994046
1358;Unai García;Unai García;DF;27.0;536;1;0.17;0;0.0;0.17;6.0;2.0;0.34;1.0;0.0;0.0;0.0;0.0;0.0;155.0;72.1;3610.0;1306.0;3;0.0;61.0;1;0.34;0.5;5;3.0;18.0;33.3;8;1.0;4.0;3.0;0.0;Defender;4.0;M;4.0;1.3862943611198906
1359;Unai López;Unai López;MF;23.0;1787;1;0.05;4;0.2;0.25;19.9;48.0;2.42;25.0;0.0;5.0;0.25;4.0;0.0;1004.0;83.0;20814.0;4227.0;42;0.0;50.0;9;1.41;0.04;27;9.0;19.0;29.8;26;1.62;14.0;19.0;0.0;Midfielder;10.0;M;10.0;2.302585092994046
1360;Unai Núñez;Unai Núñez;DF;22.0;1572;0;0.0;0;0.0;0.0;17.5;5.0;0.29;4.0;0.0;1.0;0.06;1.0;0.0;587.0;86.1;15000.0;4488.0;0;0.0;61.2;3;0.46;0.0;10;5.0;30.0;33.9;20;0.9;12.0;6.0;0.0;Defender;10.0;M;10.0;2.302585092994046
1361;Valentin Eysseric;Valentin Eysseric;MF;27.0;395;0;0.0;0;0.0;0.0;4.4;22.0;6.58;16.0;1.0;1.0;0.125;1.0;0.0;131.0;72.75;2337.0;571.0;7;0.0;38.85;2;2.78;0.0;1;0.0;3.0;17.2;9;0.75;15.0;3.0;0.0;Midfielder;3.0;M;3.0;1.0986122886681098
1362;Valentin Rongier;Valentin Rongier;MF;24.0;2060;0;0.0;3;0.215;0.215;22.9;66.0;3.64;49.0;2.0;4.0;0.24;3.0;0.0;1251.0;86.4;22338.0;4494.0;10;0.0;51.1;9;1.57;0.0;54;24.0;43.0;26.0;26;1.665;42.0;29.0;0.0;Midfielder;10.0;M;10.0;2.302585092994046
1363;Valentino Lazaro;Valentino Lazaro;DF;23.0;803;1;0.095;1;0.14;0.235;8.9;22.0;2.7;13.0;1.0;1.0;0.14;1.0;0.0;310.0;78.7;5391.0;2043.0;14;0.0;35.4;1;0.7949999999999999;0.125;8;12.0;11.0;23.35;19;1.835;17.0;18.0;0.0;Defender;9.0;M;9.0;2.1972245773362196
1364;Valerio Verre;Valerio Verre;FW;25.0;1774;3;0.15;2;0.1;0.25;19.7;51.0;2.59;38.0;3.0;8.0;0.41;5.0;1.0;524.0;73.9;8302.0;1984.0;23;0.0;20.9;11;2.08;0.02;17;8.0;12.0;32.6;32;1.38;68.0;22.0;1.0;Forward;4.0;M;4.0;1.3862943611198906
1365;Valon Behrami;Valon Behrami;MF;34.0;1107;0;0.0;0;0.0;0.0;12.3;11.0;0.89;7.0;0.0;0.0;0.0;0.0;0.0;369.0;83.9;6278.0;1579.0;2;0.0;46.4;1;0.41;0.0;26;8.0;35.0;28.0;17;1.12;2.0;7.0;2.0;Midfielder;300.0;K;0.3;-1.2039728043259361
1366;Valon Berisha;Valon Berisha;MF;26.0;974;0;0.0;1;0.05;0.05;10.9;19.0;0.91;12.0;0.0;1.0;0.05;1.0;0.0;336.0;76.95;6066.0;1144.0;9;0.0;15.0;3;0.575;0.0;15;8.0;16.0;24.85;16;1.54;17.0;2.0;0.0;Midfielder;4.0;M;4.0;1.3862943611198906
1367;Valter Birsa;Valter Birsa;MF;32.0;430;0;0.0;0;0.0;0.0;4.8;17.0;3.56;11.0;0.0;1.0;0.21;0.0;0.0;270.0;81.8;5730.0;1522.0;5;0.0;50.0;0;0.63;0.0;8;6.0;9.0;27.4;13;0.92;3.0;1.0;0.0;Midfielder;300.0;K;0.3;-1.2039728043259361
1368;Valère Germain;Valère Germain;FW;29.0;1350;2;0.13;4;0.27;0.4;15.0;22.0;1.47;18.0;1.0;6.0;0.4;3.0;0.0;330.0;75.0;4972.0;1029.0;24;1.0;35.7;4;1.4;0.1;19;7.0;31.0;23.1;25;1.88;49.0;4.0;1.0;Forward;3.0;M;3.0;1.0986122886681098
1369;Vasco Regini;Vasco Regini;DF;28.0;225;0;0.0;0;0.0;0.0;2.5;1.0;0.26;1.0;0.0;0.0;0.0;0.0;0.0;75.0;89.3;1532.0;471.0;0;0.0;80.0;0;0.0;0.0;1;0.0;6.0;15.4;5;1.415;1.0;0.0;0.0;Defender;1.0;M;1.0;0.0
1370;Vicente Guaita;Vicente Guaita;GK;32.0;3150;0;0.0;0;0.0;0.0;35.0;3.0;0.09;3.0;0.0;1.0;0.03;1.0;0.0;591.0;56.1;21587.0;15300.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;33.3;35;1.2;0.0;0.0;0.0;Goalkeeper;10.0;M;10.0;2.302585092994046
