;Player;Position;Comp;Age;Min;Goals;GoalsPer90;Asists;AsistsPer90;GoalAstPer90;90s;SCA;SCA90;ShootPass;ShootDrib;GCA;GCA90;AssistPass;AssistDrib;CompletedPasses;PassCompRatio;TotDistPass;ProgDistPass;Crosses;PenaltyWon;AerialWonRate;ShootOnTarget;ShootPer90;GoalPerShoot;TacklesWon;TklDribbling;Blocks;SuccPressRatio
9956;Cédric Soares;DF;eng Premier League;27;1,306;0.0;0.00;1;0.07;0.07;14.5;24;1.65;21;0;3;0.21;1;0;94;70.7;1744;520;41;0;47.6;4;0.69;0.00;24;18;37;30.9
9957;Cédric Soares;DF;eng Premier League;27;1,306;0.0;0.00;1;0.07;0.07;14.5;24;1.65;21;0;3;0.21;1;0;522;72.1;9107;4209;17;0;40.0;1;0.36;1.00;5;2;10;27.3
9958;Cédric Soares;DF;eng Premier League;27;1,306;0.0;0.00;1;0.07;0.07;14.5;24;1.65;21;0;3;0.21;1;0;522;72.1;9107;4209;17;0;40.0;1;0.36;1.00;24;18;37;30.9
9959;Cédric Soares;DF;eng Premier League;27;1,306;0.0;0.00;1;0.07;0.07;14.5;24;1.65;21;0;3;0.21;1;0;522;72.1;9107;4209;17;0;40.0;4;0.69;0.00;5;2;10;27.3
9960;Cédric Soares;DF;eng Premier League;27;1,306;0.0;0.00;1;0.07;0.07;14.5;24;1.65;21;0;3;0.21;1;0;522;72.1;9107;4209;17;0;40.0;4;0.69;0.00;24;18;37;30.9
9961;Cédric Soares;DF;eng Premier League;27;1,306;0.0;0.00;1;0.07;0.07;14.5;24;1.65;21;0;3;0.21;1;0;522;72.1;9107;4209;41;0;47.6;1;0.36;1.00;5;2;10;27.3
9962;Cédric Soares;DF;eng Premier League;27;1,306;0.0;0.00;1;0.07;0.07;14.5;24;1.65;21;0;3;0.21;1;0;522;72.1;9107;4209;41;0;47.6;1;0.36;1.00;24;18;37;30.9
9963;Cédric Soares;DF;eng Premier League;27;1,306;0.0;0.00;1;0.07;0.07;14.5;24;1.65;21;0;3;0.21;1;0;522;72.1;9107;4209;41;0;47.6;4;0.69;0.00;5;2;10;27.3
9964;Cédric Soares;DF;eng Premier League;27;1,306;0.0;0.00;1;0.07;0.07;14.5;24;1.65;21;0;3;0.21;1;0;522;72.1;9107;4209;41;0;47.6;4;0.69;0.00;24;18;37;30.9
9965;Rafa Soares;DF,MF;es La Liga;24;435;0.0;0.00;0;0.00;0.00;4.8;8;1.66;5;0;0;0.00;0;0;154;70.3;2959;1489;11;0;50.0;0;0.00;;2;1;7;29.1
9966;Lasse Sobiech;DF;de Bundesliga;28;90;0.0;0.00;0;0.00;0.00;1.0;1;1.00;1;0;0;0.00;0;0;26;66.7;583;134;1;0;76.9;0;0.00;;0;0;1;33.3
9967;Marcel Sobottka;MF;de Bundesliga;25;701;0.0;0.00;1;0.13;0.13;7.8;8;1.03;5;0;1;0.13;0;0;187;81.3;3649;714;0;0;25.0;1;0.90;0.00;12;3;4;23.6
9968;Rubén Sobrino;FW,MF;es La Liga;27;170;1.0;0.53;0;0.00;0.53;1.9;6;3.18;4;1;0;0.00;0;0;39;76.5;650;197;2;0;30.0;3;2.65;0.20;4;1;3;23.3
9969;Dominic Solanke;FW,MF;eng Premier League;21;1,651;3.0;0.16;1;0.05;0.22;18.3;43;2.34;30;3;5;0.27;2;1;317;73.9;4429;911;9;0;33.3;8;1.91;0.09;10;3;19;23.6
9970;Roberto Soldado;FW;es La Liga;34;2,347;7.0;0.27;4;0.15;0.42;26.1;43;1.65;33;0;8;0.31;5;0;390;68.7;5951;1039;23;1;35.6;13;1.27;0.18;7;4;16;26.9
9971;Carlos Soler;MF;es La Liga;22;2,066;2.0;0.09;0;0.00;0.09;23.0;33;1.44;25;0;6;0.26;3;0;582;78.1;9999;2824;14;0;50.0;5;0.78;0.11;17;10;30;26.0
9972;Oumar Solet;DF;fr Ligue 1;19;9;0.0;0.00;0;0.00;0.00;0.1;0;0.00;0;0;0;0.00;0;0;4;80.0;106;34;0;0;0.0;0;0.00;;0;0;1;0.0
9973;Yann Sommer;GK;de Bundesliga;30;3,060;0.0;0.00;0;0.00;0.00;34.0;1;0.03;1;0;0;0.00;0;0;1270;82.2;35784;17975;0;0;;0;0.00;;0;0;0;0.0
9974;Kévin Soni;FW;es La Liga;21;4;0.0;0.00;0;0.00;0.00;0.0;0;0.00;0;0;0;0.00;0;0;1;50.0;12;5;1;0;;0;0.00;;0;0;0;
9975;David Soria;GK;es La Liga;26;3,420;0.0;0.00;0;0.00;0.00;38.0;5;0.13;2;0;0;0.00;0;0;503;44.5;26351;21646;0;0;;0;0.00;;0;0;0;0.0
9976;Bruno Soriano;MF;es La Liga;35;263;0.0;0.00;0;0.00;0.00;2.9;2;0.68;1;0;0;0.00;0;0;252;94.4;4573;1116;0;0;40.0;1;0.34;0.00;4;2;7;25.0
9977;Juan Soriano;GK;es La Liga;21;990;0.0;0.00;0;0.00;0.00;11.0;1;0.09;0;0;0;0.00;0;0;168;56.6;5903;4092;0;0;;1;0.09;0.00;0;0;0;
9978;Roberto Soriano;MF;it Serie A;28;2,469;5.0;0.18;5;0.18;0.36;27.4;106;3.86;87;5;12;0.44;8;0;1031;84.0;16658;5019;29;3;33.3;16;1.35;0.14;37;17;31;29.5
9979;Riccardo Sottil;FW,DF;it Serie A;20;514;0.0;0.00;0;0.00;0.00;5.7;23;4.03;12;4;4;0.70;2;0;160;77.7;2518;376;18;0;44.4;8;2.80;0.00;3;3;9;16.7
9980;Tomáš Souček;MF;eng Premier League;24;1,040;3.0;0.26;0;0.00;0.26;11.6;8;0.69;7;0;1;0.09;1;0;274;69.9;4852;1163;1;0;62.0;7;1.64;0.16;25;5;16;32.1
9981;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;76.9;1;0.28;0.50;2;0;10;31.3
9982;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;76.9;1;0.28;0.50;5;2;13;35.4
9983;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;76.9;2;0.87;0.25;2;0;10;31.3
9984;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;76.9;2;0.87;0.25;5;2;13;35.4
9985;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;65.0;1;0.28;0.50;2;0;10;31.3
9986;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;65.0;1;0.28;0.50;5;2;13;35.4
9987;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;65.0;2;0.87;0.25;2;0;10;31.3
9988;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;65.0;2;0.87;0.25;5;2;13;35.4
9989;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;76.9;1;0.28;0.50;2;0;10;31.3
9990;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;76.9;1;0.28;0.50;5;2;13;35.4
9991;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;76.9;2;0.87;0.25;2;0;10;31.3
9992;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;76.9;2;0.87;0.25;5;2;13;35.4
9993;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;65.0;1;0.28;0.50;2;0;10;31.3
9994;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;65.0;1;0.28;0.50;5;2;13;35.4
9995;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;65.0;2;0.87;0.25;2;0;10;31.3
9996;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;65.0;2;0.87;0.25;5;2;13;35.4
9997;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;76.9;1;0.28;0.50;2;0;10;31.3
9998;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;76.9;1;0.28;0.50;5;2;13;35.4
9999;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;76.9;2;0.87;0.25;2;0;10;31.3
10000;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;76.9;2;0.87;0.25;5;2;13;35.4
10001;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;65.0;1;0.28;0.50;2;0;10;31.3
10002;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;65.0;1;0.28;0.50;5;2;13;35.4
10003;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;65.0;2;0.87;0.25;2;0;10;31.3
10004;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;65.0;2;0.87;0.25;5;2;13;35.4
10005;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;76.9;1;0.28;0.50;2;0;10;31.3
10006;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;76.9;1;0.28;0.50;5;2;13;35.4
10007;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;76.9;2;0.87;0.25;2;0;10;31.3
10008;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;76.9;2;0.87;0.25;5;2;13;35.4
10009;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;65.0;1;0.28;0.50;2;0;10;31.3
10010;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;65.0;1;0.28;0.50;5;2;13;35.4
10011;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;65.0;2;0.87;0.25;2;0;10;31.3
10012;Adama Soumaoro;DF;it Serie A;27;637;1.0;0.14;0;0.00;0.14;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;65.0;2;0.87;0.25;5;2;13;35.4
10013;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;76.9;1;0.28;0.50;2;0;10;31.3
10014;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;76.9;1;0.28;0.50;5;2;13;35.4
10015;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;76.9;2;0.87;0.25;2;0;10;31.3
10016;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;76.9;2;0.87;0.25;5;2;13;35.4
10017;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;65.0;1;0.28;0.50;2;0;10;31.3
10018;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;65.0;1;0.28;0.50;5;2;13;35.4
10019;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;65.0;2;0.87;0.25;2;0;10;31.3
10020;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;295;93.1;6676;1181;0;0;65.0;2;0.87;0.25;5;2;13;35.4
10021;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;76.9;1;0.28;0.50;2;0;10;31.3
10022;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;76.9;1;0.28;0.50;5;2;13;35.4
10023;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;76.9;2;0.87;0.25;2;0;10;31.3
10024;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;76.9;2;0.87;0.25;5;2;13;35.4
10025;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;65.0;1;0.28;0.50;2;0;10;31.3
10026;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;65.0;1;0.28;0.50;5;2;13;35.4
10027;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;65.0;2;0.87;0.25;2;0;10;31.3
10028;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;4.6;1;0.22;0;0;1;0.22;0;0;328;96.5;6842;1802;0;0;65.0;2;0.87;0.25;5;2;13;35.4
10029;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;76.9;1;0.28;0.50;2;0;10;31.3
10030;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;76.9;1;0.28;0.50;5;2;13;35.4
10031;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;76.9;2;0.87;0.25;2;0;10;31.3
10032;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;76.9;2;0.87;0.25;5;2;13;35.4
10033;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;65.0;1;0.28;0.50;2;0;10;31.3
10034;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;65.0;1;0.28;0.50;5;2;13;35.4
10035;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;65.0;2;0.87;0.25;2;0;10;31.3
10036;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;295;93.1;6676;1181;0;0;65.0;2;0.87;0.25;5;2;13;35.4
10037;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;76.9;1;0.28;0.50;2;0;10;31.3
10038;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;76.9;1;0.28;0.50;5;2;13;35.4
10039;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;76.9;2;0.87;0.25;2;0;10;31.3
10040;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;76.9;2;0.87;0.25;5;2;13;35.4
10041;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;65.0;1;0.28;0.50;2;0;10;31.3
10042;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;65.0;1;0.28;0.50;5;2;13;35.4
10043;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;65.0;2;0.87;0.25;2;0;10;31.3
10044;Adama Soumaoro;DF;fr Ligue 1;27;415;1.0;0.22;0;0.00;0.22;7.1;1;0.14;1;0;0;0.00;0;0;328;96.5;6842;1802;0;0;65.0;2;0.87;0.25;5;2;13;35.4
10045;Boubakary Soumaré;MF;fr Ligue 1;20;1,213;0.0;0.00;0;0.00;0.00;13.5;22;1.63;21;1;1;0.07;1;0;673;90.2;13230;2988;4;0;52.2;0;0.07;0.00;17;10;17;30.9
10046;Bryan Soumaré;MF,FW;fr Ligue 1;20;384;0.0;0.00;0;0.00;0.00;4.3;11;2.58;6;2;0;0.00;0;0;99;67.3;1757;451;5;0;36.4;4;1.41;0.00;7;6;2;32.5
10047;Arnaud Souquet;DF;fr Ligue 1;27;2,016;2.0;0.09;0;0.00;0.09;22.4;38;1.70;29;1;2;0.09;2;0;809;76.0;13691;5981;46;0;45.0;4;0.67;0.13;28;28;43;25.6
10048;Djibril Sow;MF;de Bundesliga;22;1,746;1.0;0.05;3;0.15;0.21;19.4;45;2.32;36;1;6;0.31;4;0;717;81.8;14465;3404;24;0;43.1;3;1.08;0.05;39;13;26;31.0
10049;Çağlar Söyüncü;DF;eng Premier League;23;3,036;1.0;0.03;1;0.03;0.06;33.7;14;0.42;10;0;0;0.00;0;0;2034;90.9;41660;12075;4;0;68.4;7;0.59;0.05;47;29;49;39.9
10050;Nikolas Špalek;MF,FW;it Serie A;22;1,579;2.0;0.11;1;0.06;0.17;17.5;30;1.71;23;0;2;0.11;1;0;304;68.2;4164;1079;33;0;16.0;10;1.42;0.08;14;5;23;23.3
10051;Leonardo Spinazzola;DF;it Serie A;26;1,548;1.0;0.06;2;0.12;0.17;17.2;58;3.37;48;5;4;0.23;3;0;813;79.9;15484;4640;59;0;47.1;4;0.87;0.07;10;11;34;30.5
10052;Marco Sportiello;GK;it Serie A;27;525;0.0;0.00;0;0.00;0.00;5.8;0;0.00;0;0;0;0.00;0;0;130;85.5;3172;1383;0;0;;0;0.00;;0;0;0;
10053;Mattia Sprocati;FW;it Serie A;26;590;1.0;0.15;0;0.00;0.15;6.6;16;2.44;9;0;0;0.00;0;0;145;70.0;2162;660;12;0;37.5;6;2.14;0.07;3;0;10;33.7
10054;Bassem Srarfi;FW,DF;fr Ligue 1;22;133;0.0;0.00;0;0.00;0.00;1.5;2;1.35;1;0;0;0.00;0;0;42;84.0;714;92;3;0;0.0;0;0.68;0.00;0;0;1;8.7
10055;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;17;73.9;195;36;0;0;16.7;1;3.83;0.50;4;1;0;45.0
10056;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;17;73.9;195;36;0;0;16.7;1;3.83;0.50;10;4;14;26.6
10057;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;17;73.9;195;36;0;0;16.7;10;2.09;0.19;4;1;0;45.0
10058;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;17;73.9;195;36;0;0;16.7;10;2.09;0.19;10;4;14;26.6
10059;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;17;73.9;195;36;2;0;35.1;1;3.83;0.50;4;1;0;45.0
10060;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;17;73.9;195;36;2;0;35.1;1;3.83;0.50;10;4;14;26.6
10061;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;17;73.9;195;36;2;0;35.1;10;2.09;0.19;4;1;0;45.0
10062;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;17;73.9;195;36;2;0;35.1;10;2.09;0.19;10;4;14;26.6
10063;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;173;62.9;2881;671;0;0;16.7;1;3.83;0.50;4;1;0;45.0
10064;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;173;62.9;2881;671;0;0;16.7;1;3.83;0.50;10;4;14;26.6
10065;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;173;62.9;2881;671;0;0;16.7;10;2.09;0.19;4;1;0;45.0
10066;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;173;62.9;2881;671;0;0;16.7;10;2.09;0.19;10;4;14;26.6
10067;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;173;62.9;2881;671;2;0;35.1;1;3.83;0.50;4;1;0;45.0
10068;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;173;62.9;2881;671;2;0;35.1;1;3.83;0.50;10;4;14;26.6
10069;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;173;62.9;2881;671;2;0;35.1;10;2.09;0.19;4;1;0;45.0
10070;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;0.5;0;0.00;0;0;0;0.00;0;0;173;62.9;2881;671;2;0;35.1;10;2.09;0.19;10;4;14;26.6
10071;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;12.4;25;2.01;17;3;3;0.24;1;2;17;73.9;195;36;0;0;16.7;1;3.83;0.50;4;1;0;45.0
10072;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;12.4;25;2.01;17;3;3;0.24;1;2;17;73.9;195;36;0;0;16.7;1;3.83;0.50;10;4;14;26.6
10073;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;12.4;25;2.01;17;3;3;0.24;1;2;17;73.9;195;36;0;0;16.7;10;2.09;0.19;4;1;0;45.0
10074;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;12.4;25;2.01;17;3;3;0.24;1;2;17;73.9;195;36;0;0;16.7;10;2.09;0.19;10;4;14;26.6
10075;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;12.4;25;2.01;17;3;3;0.24;1;2;17;73.9;195;36;2;0;35.1;1;3.83;0.50;4;1;0;45.0
10076;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;12.4;25;2.01;17;3;3;0.24;1;2;17;73.9;195;36;2;0;35.1;1;3.83;0.50;10;4;14;26.6
10077;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;12.4;25;2.01;17;3;3;0.24;1;2;17;73.9;195;36;2;0;35.1;10;2.09;0.19;4;1;0;45.0
10078;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;12.4;25;2.01;17;3;3;0.24;1;2;17;73.9;195;36;2;0;35.1;10;2.09;0.19;10;4;14;26.6
10079;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;12.4;25;2.01;17;3;3;0.24;1;2;173;62.9;2881;671;0;0;16.7;1;3.83;0.50;4;1;0;45.0
10080;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;12.4;25;2.01;17;3;3;0.24;1;2;173;62.9;2881;671;0;0;16.7;1;3.83;0.50;10;4;14;26.6
10081;Dennis Srbeny;MF,FW;eng Premier League;25;47;1.0;1.91;0;0.00;1.91;12.4;25;2.01;17;3;3;0.24;1;2;173;62.9;2881;671;0;0;16.7;10;2.09;0.19;4;1;0;45.0
